geo_value,time_value,new_cases
wy,2020-05-05,8
ak,2020-05-06,1
al,2020-05-06,249
ar,2020-05-06,86
az,2020-05-06,402
ca,2020-05-06,2160
co,2020-05-06,465
ct,2020-05-06,374
dc,2020-05-06,139
de,2020-05-06,407
fl,2020-05-06,563
ga,2020-05-06,745
hi,2020-05-06,1
ia,2020-05-06,293
id,2020-05-06,31
il,2020-05-06,2343
in,2020-05-06,837
ks,2020-05-06,345
ky,2020-05-06,112
la,2020-05-06,403
ma,2020-05-06,1705
md,2020-05-06,1046
me,2020-05-06,28
mi,2020-05-06,780
mn,2020-05-06,728
mo,2020-05-06,252
ms,2020-05-06,217
mt,2020-05-06,0
nc,2020-05-06,613
nd,2020-05-06,57
ne,2020-05-06,316
nh,2020-05-06,105
nj,2020-05-06,1297
nm,2020-05-06,153
nv,2020-05-06,81
ny,2020-05-06,2786
oh,2020-05-06,607
ok,2020-05-06,75
or,2020-05-06,77
pa,2020-05-06,936
pr,2020-05-06,0
ri,2020-05-06,272
sc,2020-05-06,95
sd,2020-05-06,58
tn,2020-05-06,248
tx,2020-05-06,1007
ut,2020-05-06,146
va,2020-05-06,728
vt,2020-05-06,1
wa,2020-05-06,311
wi,2020-05-06,335
wv,2020-05-06,-4
wy,2020-05-06,27
ak,2020-05-07,3
al,2020-05-07,346
ar,2020-05-07,92
az,2020-05-07,238
ca,2020-05-07,1532
co,2020-05-07,538
ct,2020-05-07,789
dc,2020-05-07,193
de,2020-05-07,161
fl,2020-05-07,826
ga,2020-05-07,875
hi,2020-05-07,3
ia,2020-05-07,655
id,2020-05-07,20
il,2020-05-07,2639
in,2020-05-07,633
ks,2020-05-07,339
ky,2020-05-07,195
la,2020-05-07,253
ma,2020-05-07,1685
md,2020-05-07,1211
me,2020-05-07,76
mi,2020-05-07,572
mn,2020-05-07,786
mo,2020-05-07,236
ms,2020-05-07,262
mt,2020-05-07,0
nc,2020-05-07,510
nd,2020-05-07,48
ne,2020-05-07,645
nh,2020-05-07,102
nj,2020-05-07,2101
nm,2020-05-07,202
nv,2020-05-07,114
ny,2020-05-07,3491
oh,2020-05-07,555
ok,2020-05-07,128
or,2020-05-07,73
pa,2020-05-07,1156
pr,2020-05-07,7
ri,2020-05-07,325
sc,2020-05-07,206
sd,2020-05-07,127
tn,2020-05-07,158
tx,2020-05-07,1118
ut,2020-05-07,129
va,2020-05-07,585
vt,2020-05-07,8
wa,2020-05-07,326
wi,2020-05-07,314
wv,2020-05-07,45
wy,2020-05-07,4
ak,2020-05-08,3
al,2020-05-08,322
ar,2020-05-08,44
az,2020-05-08,581
ca,2020-05-08,1652
co,2020-05-08,457
ct,2020-05-08,627
dc,2020-05-08,245
de,2020-05-08,172
fl,2020-05-08,371
ga,2020-05-08,563
hi,2020-05-08,0
ia,2020-05-08,398
id,2020-05-08,0
il,2020-05-08,2889
in,2020-05-08,643
ks,2020-05-08,335
ky,2020-05-08,159
la,2020-05-08,203
ma,2020-05-08,1457
md,2020-05-08,1111
me,2020-05-08,44
mi,2020-05-08,667
mn,2020-05-08,723
mo,2020-05-08,146
ms,2020-05-08,404
mt,2020-05-08,2
nc,2020-05-08,465
nd,2020-05-08,54
ne,2020-05-08,484
nh,2020-05-08,104
nj,2020-05-08,1849
nm,2020-05-08,180
nv,2020-05-08,65
ny,2020-05-08,2938
oh,2020-05-08,885
ok,2020-05-08,94
or,2020-05-08,79
pa,2020-05-08,1415
pr,2020-05-08,16
ri,2020-05-08,249
sc,2020-05-08,225
sd,2020-05-08,239
tn,2020-05-08,345
tx,2020-05-08,1203
ut,2020-05-08,195
va,2020-05-08,772
vt,2020-05-08,3
wa,2020-05-08,157
wi,2020-05-08,375
wv,2020-05-08,36
wy,2020-05-08,9
ak,2020-05-09,2
al,2020-05-09,283
ar,2020-05-09,0
az,2020-05-09,434
ca,2020-05-09,2772
co,2020-05-09,548
ct,2020-05-09,573
dc,2020-05-09,203
de,2020-05-09,166
fl,2020-05-09,802
ga,2020-05-09,407
hi,2020-05-09,2
ia,2020-05-09,214
id,2020-05-09,27
il,2020-05-09,2325
in,2020-05-09,586
ks,2020-05-09,162
ky,2020-05-09,152
la,2020-05-09,562
ma,2020-05-09,692
md,2020-05-09,1049
me,2020-05-09,34
mi,2020-05-09,493
mn,2020-05-09,702
mo,2020-05-09,159
ms,2020-05-09,288
mt,2020-05-09,0
nc,2020-05-09,486
nd,2020-05-09,39
ne,2020-05-09,275
nh,2020-05-09,64
nj,2020-05-09,1557
nm,2020-05-09,105
nv,2020-05-09,251
ny,2020-05-09,2715
oh,2020-05-09,681
ok,2020-05-09,66
or,2020-05-09,92
pa,2020-05-09,1189
pr,2020-05-09,5
ri,2020-05-09,210
sc,2020-05-09,164
sd,2020-05-09,248
tn,2020-05-09,327
tx,2020-05-09,1139
ut,2020-05-09,184
va,2020-05-09,854
vt,2020-05-09,2
wa,2020-05-09,286
wi,2020-05-09,349
wv,2020-05-09,0
wy,2020-05-09,9
ak,2020-05-10,1
al,2020-05-10,262
ar,2020-05-10,265
az,2020-05-10,159
ca,2020-05-10,1028
co,2020-05-10,328
ct,2020-05-10,570
dc,2020-05-10,170
de,2020-05-10,0
fl,2020-05-10,595
ga,2020-05-10,992
hi,2020-05-10,1
ia,2020-05-10,288
id,2020-05-10,25
il,2020-05-10,1656
in,2020-05-10,394
ks,2020-05-10,122
ky,2020-05-10,0
la,2020-05-10,183
ma,2020-05-10,395
md,2020-05-10,1053
me,2020-05-10,28
mi,2020-05-10,407
mn,2020-05-10,481
mo,2020-05-10,117
ms,2020-05-10,123
mt,2020-05-10,0
nc,2020-05-10,272
nd,2020-05-10,27
ne,2020-05-10,78
nh,2020-05-10,60
nj,2020-05-10,1357
nm,2020-05-10,85
nv,2020-05-10,-51
ny,2020-05-10,2273
oh,2020-05-10,384
ok,2020-05-10,99
or,2020-05-10,68
pa,2020-05-10,1379
pr,2020-05-10,6
ri,2020-05-10,285
sc,2020-05-10,122
sd,2020-05-10,124
tn,2020-05-10,217
tx,2020-05-10,857
ut,2020-05-10,148
va,2020-05-10,885
vt,2020-05-10,6
wa,2020-05-10,217
wi,2020-05-10,280
wv,2020-05-10,37
wy,2020-05-10,9
ak,2020-05-11,2
al,2020-05-11,280
ar,2020-05-11,31
az,2020-05-11,264
ca,2020-05-11,1729
co,2020-05-11,176
ct,2020-05-11,211
dc,2020-05-11,117
de,2020-05-11,288
fl,2020-05-11,386
ga,2020-05-11,422
hi,2020-05-11,2
ia,2020-05-11,414
id,2020-05-11,30
il,2020-05-11,1266
in,2020-05-11,501
ks,2020-05-11,208
ky,2020-05-11,237
la,2020-05-11,215
ma,2020-05-11,1311
md,2020-05-11,786
me,2020-05-11,26
mi,2020-05-11,511
mn,2020-05-11,528
mo,2020-05-11,107
ms,2020-05-11,173
mt,2020-05-11,1
nc,2020-05-11,327
nd,2020-05-11,27
ne,2020-05-11,236
nh,2020-05-11,89
nj,2020-05-11,1452
nm,2020-05-11,206
nv,2020-05-11,32
ny,2020-05-11,1660
oh,2020-05-11,696
ok,2020-05-11,24
or,2020-05-11,58
pa,2020-05-11,520
pr,2020-05-11,14
ri,2020-05-11,176
sc,2020-05-11,139
sd,2020-05-11,97
tn,2020-05-11,559
tx,2020-05-11,1314
ut,2020-05-11,111
va,2020-05-11,989
vt,2020-05-11,-1
wa,2020-05-11,231
wi,2020-05-11,199
wv,2020-05-11,6
wy,2020-05-11,7
ak,2020-05-12,2
al,2020-05-12,304
ar,2020-05-12,121
az,2020-05-12,353
ca,2020-05-12,1651
co,2020-05-12,278
ct,2020-05-12,568
dc,2020-05-12,96
de,2020-05-12,176
fl,2020-05-12,941
ga,2020-05-12,922
hi,2020-05-12,1
ia,2020-05-12,539
id,2020-05-12,33
il,2020-05-12,4014
in,2020-05-12,500
ks,2020-05-12,81
ky,2020-05-12,176
la,2020-05-12,235
ma,2020-05-12,1453
md,2020-05-12,688
me,2020-05-12,15
mi,2020-05-12,588
mn,2020-05-12,695
mo,2020-05-12,117
ms,2020-05-12,234
mt,2020-05-12,2
nc,2020-05-12,424
nd,2020-05-12,53
ne,2020-05-12,125
nh,2020-05-12,79
nj,2020-05-12,711
nm,2020-05-12,143
nv,2020-05-12,161
ny,2020-05-12,1430
oh,2020-05-12,473
ok,2020-05-12,119
or,2020-05-12,72
pa,2020-05-12,851
pr,2020-05-12,8
ri,2020-05-12,164
sc,2020-05-12,135
sd,2020-05-12,49
tn,2020-05-12,567
tx,2020-05-12,1113
ut,2020-05-12,70
va,2020-05-12,730
vt,2020-05-12,1
wa,2020-05-12,208
wi,2020-05-12,193
wv,2020-05-12,12
wy,2020-05-12,6
ak,2020-05-13,1
al,2020-05-13,256
ar,2020-05-13,72
az,2020-05-13,480
ca,2020-05-13,1818
co,2020-05-13,318
ct,2020-05-13,522
dc,2020-05-13,99
de,2020-05-13,211
fl,2020-05-13,479
ga,2020-05-13,503
hi,2020-05-13,3
ia,2020-05-13,377
id,2020-05-13,0
il,2020-05-13,1673
in,2020-05-13,346
ks,2020-05-13,278
ky,2020-05-13,0
la,2020-05-13,612
ma,2020-05-13,1317
md,2020-05-13,751
me,2020-05-13,38
mi,2020-05-13,539
mn,2020-05-13,423
mo,2020-05-13,191
ms,2020-05-13,182
mt,2020-05-13,1
nc,2020-05-13,708
nd,2020-05-13,76
ne,2020-05-13,380
nh,2020-05-13,60
nj,2020-05-13,643
nm,2020-05-13,152
nv,2020-05-13,163
ny,2020-05-13,2176
oh,2020-05-13,471
ok,2020-05-13,126
or,2020-05-13,58
pa,2020-05-13,791
pr,2020-05-13,2
ri,2020-05-13,221
sc,2020-05-13,103
sd,2020-05-13,67
tn,2020-05-13,259
tx,2020-05-13,1356
ut,2020-05-13,188
va,2020-05-13,946
vt,2020-05-13,2
wa,2020-05-13,182
wi,2020-05-13,291
wv,2020-05-13,20
wy,2020-05-13,13
ak,2020-05-14,5
al,2020-05-14,339
ar,2020-05-14,130
az,2020-05-14,458
ca,2020-05-14,2073
co,2020-05-14,363
ct,2020-05-14,609
dc,2020-05-14,152
de,2020-05-14,271
fl,2020-05-14,808
ga,2020-05-14,550
hi,2020-05-14,-1
ia,2020-05-14,386
id,2020-05-14,58
il,2020-05-14,3243
in,2020-05-14,580
ks,2020-05-14,187
ky,2020-05-14,372
la,2020-05-14,827
ma,2020-05-14,1316
md,2020-05-14,1091
me,2020-05-14,50
mi,2020-05-14,1320
mn,2020-05-14,518
mo,2020-05-14,164
ms,2020-05-14,393
mt,2020-05-14,0
nc,2020-05-14,794
nd,2020-05-14,65
ne,2020-05-14,348
nh,2020-05-14,83
nj,2020-05-14,1144
nm,2020-05-14,139
nv,2020-05-14,28
ny,2020-05-14,2390
oh,2020-05-14,636
ok,2020-05-14,105
or,2020-05-14,63
pa,2020-05-14,1004
pr,2020-05-14,9
ri,2020-05-14,181
sc,2020-05-14,159
sd,2020-05-14,60
tn,2020-05-14,329
tx,2020-05-14,1456
ut,2020-05-14,129
va,2020-05-14,1067
vt,2020-05-14,3
wa,2020-05-14,261
wi,2020-05-14,373
wv,2020-05-14,29
wy,2020-05-14,13
ak,2020-05-15,2
al,2020-05-15,333
ar,2020-05-15,97
az,2020-05-15,495
ca,2020-05-15,1822
co,2020-05-15,394
ct,2020-05-15,621
dc,2020-05-15,135
de,2020-05-15,150
fl,2020-05-15,928
ga,2020-05-15,795
hi,2020-05-15,1
ia,2020-05-15,374
id,2020-05-15,0
il,2020-05-15,2432
in,2020-05-15,603
ks,2020-05-15,181
ky,2020-05-15,219
la,2020-05-15,348
ma,2020-05-15,1108
md,2020-05-15,1083
me,2020-05-15,38
mi,2020-05-15,587
mn,2020-05-15,805
mo,2020-05-15,189
ms,2020-05-15,318
mt,2020-05-15,4
nc,2020-05-15,742
nd,2020-05-15,49
ne,2020-05-15,350
nh,2020-05-15,71
nj,2020-05-15,1280
nm,2020-05-15,159
nv,2020-05-15,229
ny,2020-05-15,2762
oh,2020-05-15,597
ok,2020-05-15,124
or,2020-05-15,62
pa,2020-05-15,1031
pr,2020-05-15,14
ri,2020-05-15,203
sc,2020-05-15,218
sd,2020-05-15,92
tn,2020-05-15,261
tx,2020-05-15,1241
ut,2020-05-15,164
va,2020-05-15,859
vt,2020-05-15,1
wa,2020-05-15,178
wi,2020-05-15,410
wv,2020-05-15,20
wy,2020-05-15,15
ak,2020-05-16,5
al,2020-05-16,334
ar,2020-05-16,115
az,2020-05-16,497
ca,2020-05-16,2032
co,2020-05-16,401
ct,2020-05-16,618
dc,2020-05-16,171
de,2020-05-16,174
fl,2020-05-16,673
ga,2020-05-16,440
hi,2020-05-16,1
ia,2020-05-16,279
id,2020-05-16,68
il,2020-05-16,2088
in,2020-05-16,624
ks,2020-05-16,53
ky,2020-05-16,244
la,2020-05-16,280
ma,2020-05-16,651
md,2020-05-16,982
me,2020-05-16,45
mi,2020-05-16,504
mn,2020-05-16,729
mo,2020-05-16,176
ms,2020-05-16,322
mt,2020-05-16,2
nc,2020-05-16,485
nd,2020-05-16,87
ne,2020-05-16,610
nh,2020-05-16,103
nj,2020-05-16,1105
nm,2020-05-16,185
nv,2020-05-16,80
ny,2020-05-16,2419
oh,2020-05-16,520
ok,2020-05-16,150
or,2020-05-16,71
pa,2020-05-16,1049
pr,2020-05-16,26
ri,2020-05-16,215
sc,2020-05-16,254
sd,2020-05-16,69
tn,2020-05-16,303
tx,2020-05-16,1717
ut,2020-05-16,155
va,2020-05-16,1011
vt,2020-05-16,1
wa,2020-05-16,337
wi,2020-05-16,502
wv,2020-05-16,23
wy,2020-05-16,25
ak,2020-05-17,5
al,2020-05-17,309
ar,2020-05-17,181
az,2020-05-17,279
ca,2020-05-17,1441
co,2020-05-17,305
ct,2020-05-17,716
dc,2020-05-17,81
de,2020-05-17,123
fl,2020-05-17,777
ga,2020-05-17,367
hi,2020-05-17,1
ia,2020-05-17,323
id,2020-05-17,0
il,2020-05-17,1734
in,2020-05-17,498
ks,2020-05-17,14
ky,2020-05-17,0
la,2020-05-17,315
ma,2020-05-17,372
md,2020-05-17,836
me,2020-05-17,39
mi,2020-05-17,336
mn,2020-05-17,699
mo,2020-05-17,123
ms,2020-05-17,173
mt,2020-05-17,0
nc,2020-05-17,407
nd,2020-05-17,52
ne,2020-05-17,-43
nh,2020-05-17,40
nj,2020-05-17,1415
nm,2020-05-17,91
nv,2020-05-17,136
ny,2020-05-17,1889
oh,2020-05-17,449
ok,2020-05-17,73
or,2020-05-17,11
pa,2020-05-17,515
pr,2020-05-17,33
ri,2020-05-17,240
sc,2020-05-17,155
sd,2020-05-17,27
tn,2020-05-17,96
tx,2020-05-17,952
ut,2020-05-17,170
va,2020-05-17,705
vt,2020-05-17,6
wa,2020-05-17,145
wi,2020-05-17,356
wv,2020-05-17,22
wy,2020-05-17,13
ak,2020-05-18,3
al,2020-05-18,301
ar,2020-05-18,54
az,2020-05-18,263
ca,2020-05-18,1352
co,2020-05-18,264
ct,2020-05-18,697
dc,2020-05-18,147
de,2020-05-18,199
fl,2020-05-18,854
ga,2020-05-18,704
hi,2020-05-18,0
ia,2020-05-18,304
id,2020-05-18,36
il,2020-05-18,2294
in,2020-05-18,477
ks,2020-05-18,350
ky,2020-05-18,247
la,2020-05-18,277
ma,2020-05-18,1320
md,2020-05-18,958
me,2020-05-18,26
mi,2020-05-18,378
mn,2020-05-18,704
mo,2020-05-18,148
ms,2020-05-18,136
mt,2020-05-18,2
nc,2020-05-18,523
nd,2020-05-18,31
ne,2020-05-18,448
nh,2020-05-18,56
nj,2020-05-18,1736
nm,2020-05-18,158
nv,2020-05-18,112
ny,2020-05-18,1250
oh,2020-05-18,531
ok,2020-05-18,88
or,2020-05-18,64
pa,2020-05-18,969
pr,2020-05-18,48
ri,2020-05-18,121
sc,2020-05-18,126
sd,2020-05-18,40
tn,2020-05-18,652
tx,2020-05-18,783
ut,2020-05-18,146
va,2020-05-18,752
vt,2020-05-18,0
wa,2020-05-18,178
wi,2020-05-18,144
wv,2020-05-18,10
wy,2020-05-18,12
ak,2020-05-19,0
al,2020-05-19,387
ar,2020-05-19,110
az,2020-05-19,368
ca,2020-05-19,2246
co,2020-05-19,280
ct,2020-05-19,314
dc,2020-05-19,164
de,2020-05-19,168
fl,2020-05-19,502
ga,2020-05-19,572
hi,2020-05-19,1
ia,2020-05-19,341
id,2020-05-19,0
il,2020-05-19,1545
in,2020-05-19,450
ks,2020-05-19,50
ky,2020-05-19,134
la,2020-05-19,329
ma,2020-05-19,1077
md,2020-05-19,1784
me,2020-05-19,28
mi,2020-05-19,525
mn,2020-05-19,657
mo,2020-05-19,132
ms,2020-05-19,272
mt,2020-05-19,1
nc,2020-05-19,505
nd,2020-05-19,63
ne,2020-05-19,229
nh,2020-05-19,69
nj,2020-05-19,1116
nm,2020-05-19,96
nv,2020-05-19,35
ny,2020-05-19,1474
oh,2020-05-19,498
ok,2020-05-19,91
or,2020-05-19,39
pa,2020-05-19,642
pr,2020-05-19,12
ri,2020-05-19,156
sc,2020-05-19,114
sd,2020-05-19,58
tn,2020-05-19,401
tx,2020-05-19,1384
ut,2020-05-19,134
va,2020-05-19,1005
vt,2020-05-19,4
wa,2020-05-19,200
wi,2020-05-19,198
wv,2020-05-19,0
wy,2020-05-19,10
ak,2020-05-20,5
al,2020-05-20,361
ar,2020-05-20,80
az,2020-05-20,330
ca,2020-05-20,2254
co,2020-05-20,315
ct,2020-05-20,587
dc,2020-05-20,117
de,2020-05-20,157
fl,2020-05-20,527
ga,2020-05-20,946
hi,2020-05-20,2
ia,2020-05-20,324
id,2020-05-20,51
il,2020-05-20,2388
in,2020-05-20,569
ks,2020-05-20,154
ky,2020-05-20,98
la,2020-05-20,278
ma,2020-05-20,1029
md,2020-05-20,777
me,2020-05-20,78
mi,2020-05-20,777
mn,2020-05-20,641
mo,2020-05-20,176
ms,2020-05-20,263
mt,2020-05-20,7
nc,2020-05-20,825
nd,2020-05-20,101
ne,2020-05-20,268
nh,2020-05-20,147
nj,2020-05-20,1420
nm,2020-05-20,125
nv,2020-05-20,292
ny,2020-05-20,1525
oh,2020-05-20,484
ok,2020-05-20,43
or,2020-05-20,75
pa,2020-05-20,815
pr,2020-05-20,-1
ri,2020-05-20,405
sc,2020-05-20,119
sd,2020-05-20,88
tn,2020-05-20,0
tx,2020-05-20,1237
ut,2020-05-20,192
va,2020-05-20,763
vt,2020-05-20,0
wa,2020-05-20,160
wi,2020-05-20,528
wv,2020-05-20,65
wy,2020-05-20,11
ak,2020-05-21,0
al,2020-05-21,404
ar,2020-05-21,455
az,2020-05-21,442
ca,2020-05-21,2038
co,2020-05-21,394
ct,2020-05-21,191
dc,2020-05-21,237
de,2020-05-21,192
fl,2020-05-21,1204
ga,2020-05-21,862
hi,2020-05-21,4
ia,2020-05-21,550
id,2020-05-21,0
il,2020-05-21,2270
in,2020-05-21,662
ks,2020-05-21,118
ky,2020-05-21,119
la,2020-05-21,1188
ma,2020-05-21,978
md,2020-05-21,1208
me,2020-05-21,58
mi,2020-05-21,601
mn,2020-05-21,530
mo,2020-05-21,147
ms,2020-05-21,255
mt,2020-05-21,1
nc,2020-05-21,788
nd,2020-05-21,134
ne,2020-05-21,305
nh,2020-05-21,67
nj,2020-05-21,810
nm,2020-05-21,155
nv,2020-05-21,12
ny,2020-05-21,2088
oh,2020-05-21,731
ok,2020-05-21,148
or,2020-05-21,16
pa,2020-05-21,1126
pr,2020-05-21,7
ri,2020-05-21,215
sc,2020-05-21,206
sd,2020-05-21,0
tn,2020-05-21,549
tx,2020-05-21,1266
ut,2020-05-21,164
va,2020-05-21,1229
vt,2020-05-21,6
wa,2020-05-21,146
wi,2020-05-21,472
wv,2020-05-21,26
wy,2020-05-21,14
ak,2020-05-22,2
al,2020-05-22,364
ar,2020-05-22,154
az,2020-05-22,276
ca,2020-05-22,2225
co,2020-05-22,296
ct,2020-05-22,432
dc,2020-05-22,105
de,2020-05-22,143
fl,2020-05-22,776
ga,2020-05-22,819
hi,2020-05-22,-5
ia,2020-05-22,322
id,2020-05-22,89
il,2020-05-22,2756
in,2020-05-22,473
ks,2020-05-22,284
ky,2020-05-22,140
la,2020-05-22,421
ma,2020-05-22,883
md,2020-05-22,893
me,2020-05-22,71
mi,2020-05-22,537
mn,2020-05-22,805
mo,2020-05-22,211
ms,2020-05-22,403
mt,2020-05-22,0
nc,2020-05-22,948
nd,2020-05-22,88
ne,2020-05-22,235
nh,2020-05-22,79
nj,2020-05-22,993
nm,2020-05-22,153
nv,2020-05-22,125
ny,2020-05-22,1696
oh,2020-05-22,627
ok,2020-05-22,169
or,2020-05-22,47
pa,2020-05-22,959
pr,2020-05-22,8
ri,2020-05-22,165
sc,2020-05-22,257
sd,2020-05-22,178
tn,2020-05-22,433
tx,2020-05-22,486
ut,2020-05-22,183
va,2020-05-22,813
vt,2020-05-22,2
wa,2020-05-22,148
wi,2020-05-22,511
wv,2020-05-22,112
wy,2020-05-22,2
ak,2020-05-23,5
al,2020-05-23,374
ar,2020-05-23,163
az,2020-05-23,429
ca,2020-05-23,2283
co,2020-05-23,477
ct,2020-05-23,382
dc,2020-05-23,73
de,2020-05-23,0
fl,2020-05-23,676
ga,2020-05-23,760
hi,2020-05-23,1
ia,2020-05-23,406
id,2020-05-23,0
il,2020-05-23,2352
in,2020-05-23,492
ks,2020-05-23,37
ky,2020-05-23,145
la,2020-05-23,0
ma,2020-05-23,400
md,2020-05-23,1071
me,2020-05-23,65
mi,2020-05-23,485
mn,2020-05-23,840
mo,2020-05-23,159
ms,2020-05-23,380
mt,2020-05-23,0
nc,2020-05-23,573
nd,2020-05-23,48
ne,2020-05-23,301
nh,2020-05-23,75
nj,2020-05-23,561
nm,2020-05-23,0
nv,2020-05-23,1
ny,2020-05-23,1772
oh,2020-05-23,614
ok,2020-05-23,111
or,2020-05-23,24
pa,2020-05-23,798
pr,2020-05-23,8
ri,2020-05-23,216
sc,2020-05-23,257
sd,2020-05-23,106
tn,2020-05-23,391
tx,2020-05-23,1277
ut,2020-05-23,203
va,2020-05-23,799
vt,2020-05-23,2
wa,2020-05-23,0
wi,2020-05-23,481
wv,2020-05-23,0
wy,2020-05-23,10
ak,2020-05-24,0
al,2020-05-24,348
ar,2020-05-24,147
az,2020-05-24,324
ca,2020-05-24,1505
co,2020-05-24,210
ct,2020-05-24,446
dc,2020-05-24,144
de,2020-05-24,280
fl,2020-05-24,740
ga,2020-05-24,660
hi,2020-05-24,0
ia,2020-05-24,353
id,2020-05-24,31
il,2020-05-24,2508
in,2020-05-24,475
ks,2020-05-24,58
ky,2020-05-24,0
la,2020-05-24,244
ma,2020-05-24,316
md,2020-05-24,818
me,2020-05-24,42
mi,2020-05-24,332
mn,2020-05-24,728
mo,2020-05-24,249
ms,2020-05-24,255
mt,2020-05-24,0
nc,2020-05-24,553
nd,2020-05-24,53
ne,2020-05-24,171
nh,2020-05-24,60
nj,2020-05-24,1014
nm,2020-05-24,318
nv,2020-05-24,355
ny,2020-05-24,1589
oh,2020-05-24,503
ok,2020-05-24,77
or,2020-05-24,39
pa,2020-05-24,554
pr,2020-05-24,0
ri,2020-05-24,113
sc,2020-05-24,201
sd,2020-05-24,99
tn,2020-05-24,326
tx,2020-05-24,1019
ut,2020-05-24,132
va,2020-05-24,495
vt,2020-05-24,2
wa,2020-05-24,563
wi,2020-05-24,400
wv,2020-05-24,54
wy,2020-05-24,25
ak,2020-05-25,3
al,2020-05-25,633
ar,2020-05-25,107
az,2020-05-25,198
ca,2020-05-25,2401
co,2020-05-25,95
ct,2020-05-25,405
dc,2020-05-25,115
de,2020-05-25,156
fl,2020-05-25,879
ga,2020-05-25,498
hi,2020-05-25,0
ia,2020-05-25,306
id,2020-05-25,0
il,2020-05-25,1713
in,2020-05-25,339
ks,2020-05-25,121
ky,2020-05-25,0
la,2020-05-25,640
ma,2020-05-25,215
md,2020-05-25,839
me,2020-05-25,19
mi,2020-05-25,226
mn,2020-05-25,742
mo,2020-05-25,155
ms,2020-05-25,198
mt,2020-05-25,0
nc,2020-05-25,461
nd,2020-05-25,39
ne,2020-05-25,228
nh,2020-05-25,48
nj,2020-05-25,938
nm,2020-05-25,83
nv,2020-05-25,75
ny,2020-05-25,1249
oh,2020-05-25,566
ok,2020-05-25,53
or,2020-05-25,22
pa,2020-05-25,362
pr,2020-05-25,10
ri,2020-05-25,0
sc,2020-05-25,82
sd,2020-05-25,23
tn,2020-05-25,424
tx,2020-05-25,499
ut,2020-05-25,129
va,2020-05-25,1483
vt,2020-05-25,6
wa,2020-05-25,237
wi,2020-05-25,307
wv,2020-05-25,15
wy,2020-05-25,5
ak,2020-05-26,4
al,2020-05-26,590
ar,2020-05-26,151
az,2020-05-26,289
ca,2020-05-26,3022
co,2020-05-26,296
ct,2020-05-26,430
dc,2020-05-26,109
de,2020-05-26,101
fl,2020-05-26,509
ga,2020-05-26,583
hi,2020-05-26,0
ia,2020-05-26,146
id,2020-05-26,0
il,2020-05-26,1178
in,2020-05-26,363
ks,2020-05-26,74
ky,2020-05-26,380
la,2020-05-26,245
ma,2020-05-26,884
md,2020-05-26,535
me,2020-05-26,35
mi,2020-05-26,344
mn,2020-05-26,645
mo,2020-05-26,172
ms,2020-05-26,273
mt,2020-05-26,0
nc,2020-05-26,615
nd,2020-05-26,-35
ne,2020-05-26,257
nh,2020-05-26,34
nj,2020-05-26,672
nm,2020-05-26,104
nv,2020-05-26,101
ny,2020-05-26,1072
oh,2020-05-26,529
ok,2020-05-26,48
or,2020-05-26,18
pa,2020-05-26,853
pr,2020-05-26,1
ri,2020-05-26,145
sc,2020-05-26,238
sd,2020-05-26,67
tn,2020-05-26,360
tx,2020-05-26,883
ut,2020-05-26,99
va,2020-05-26,1615
vt,2020-05-26,5
wa,2020-05-26,116
wi,2020-05-26,279
wv,2020-05-26,0
wy,2020-05-26,7
ak,2020-05-27,1
al,2020-05-27,364
ar,2020-05-27,97
az,2020-05-27,454
ca,2020-05-27,1579
co,2020-05-27,202
ct,2020-05-27,-15
dc,2020-05-27,72
de,2020-05-27,30
fl,2020-05-27,379
ga,2020-05-27,655
hi,2020-05-27,1
ia,2020-05-27,666
id,2020-05-27,73
il,2020-05-27,1111
in,2020-05-27,359
ks,2020-05-27,92
ky,2020-05-27,126
la,2020-05-27,443
ma,2020-05-27,710
md,2020-05-27,736
me,2020-05-27,28
mi,2020-05-27,375
mn,2020-05-27,504
mo,2020-05-27,151
ms,2020-05-27,313
mt,2020-05-27,2
nc,2020-05-27,661
nd,2020-05-27,17
ne,2020-05-27,365
nh,2020-05-27,55
nj,2020-05-27,864
nm,2020-05-27,122
nv,2020-05-27,93
ny,2020-05-27,1129
oh,2020-05-27,433
ok,2020-05-27,91
or,2020-05-27,71
pa,2020-05-27,779
pr,2020-05-27,18
ri,2020-05-27,143
sc,2020-05-27,207
sd,2020-05-27,54
tn,2020-05-27,390
tx,2020-05-27,1328
ut,2020-05-27,86
va,2020-05-27,907
vt,2020-05-27,4
wa,2020-05-27,225
wi,2020-05-27,599
wv,2020-05-27,125
wy,2020-05-27,10
ak,2020-05-28,13
al,2020-05-28,486
ar,2020-05-28,261
az,2020-05-28,559
ca,2020-05-28,2742
co,2020-05-28,354
ct,2020-05-28,271
dc,2020-05-28,86
de,2020-05-28,75
fl,2020-05-28,651
ga,2020-05-28,628
hi,2020-05-28,3
ia,2020-05-28,217
id,2020-05-28,71
il,2020-05-28,1527
in,2020-05-28,631
ks,2020-05-28,80
ky,2020-05-28,108
la,2020-05-28,305
ma,2020-05-28,651
md,2020-05-28,1286
me,2020-05-28,52
mi,2020-05-28,464
mn,2020-05-28,483
mo,2020-05-28,211
ms,2020-05-28,328
mt,2020-05-28,4
nc,2020-05-28,1136
nd,2020-05-28,42
ne,2020-05-28,265
nh,2020-05-28,103
